-- Logs begin at Wed 2020-04-01 11:07:14 UTC, end at Wed 2020-04-01 12:53:13 UTC. --
Apr 01 11:50:37 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 11:50:38 ubuntu dstat.sh[2685]: [286B blob data]
Apr 01 11:50:38 ubuntu dstat.sh[2685]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 12:08:27 ubuntu dstat.sh[2685]: 01-04 12:08:27| 32  18  11  24  15|1292M  454M  147M 1989M|3767B 1944B|  26M 7230k| 256  13.0 |2283  3423 |3.04 2.23 1.86|5.0 1.0 1.0|   0     0 |uwsgi                4988  19%  15M   0 |swift-object-se      1447   41k  30M 17%|mysqld       244M|   0     0 |  22   33    0   30    0
Apr 01 12:08:28 ubuntu dstat.sh[2685]: 01-04 12:08:28| 70  19   5   2   4|1291M  385M  147M 2059M|5487B 2160B|  35M    0 | 285     0 |2855  5389 |3.04 2.23 1.86|4.0 1.0 2.0|   0     0 |uwsgi                4988  42%  35M   0 |openstack            5515   35M   0 6.5%|mysqld       244M|   0     0 |  22   33    0   30    0
Apr 01 12:08:29 ubuntu dstat.sh[2685]: 01-04 12:08:29| 68  17   5   2   8|1288M  321M  147M 2125M|  10k 2160B|  32M    0 | 255     0 |2277  3750 |3.04 2.23 1.86|1.0 1.0   0|   0     0 |uwsgi                4988  40%  34M   0 |swift-object-se      1447    0   35M 18%|mysqld       244M|   0     0 |  22   33    0   30    0
Apr 01 12:08:30 ubuntu dstat.sh[2685]: 01-04 12:08:30| 34   7  29  29   2|1274M  317M  147M 2143M|6864B 1944B|2304k    0 |18.0     0 |1530  3543 |2.88 2.21 1.85|  0 1.0   0|   0     0 |uwsgi                4988  19%  16M   0 |uwsgi                4988   16M   0  19%|mysqld       244M|   0     0 |  22   33    0   30    0
Apr 01 12:08:31 ubuntu dstat.sh[2685]: 01-04 12:08:31| 17   5  36  36   5|1274M  307M  147M 2154M|4627B 2160B|5376k    0 |43.0     0 |1598  2676 |2.88 2.21 1.85|  0 1.0   0|   0     0 |uwsgi                4988 7.0%4840k   0 |swift-object-se      1447    0 5312k2.5%|mysqld       244M|   0     0 |  22   33    0   30    0
Apr 01 12:08:32 ubuntu dstat.sh[2685]: 01-04 12:08:32|  6   2  41  50   2|1274M  305M  147M 2155M|4349B 2094B| 768k   28k|6.00  2.00 | 892  1591 |2.88 2.21 1.85|  0 1.0   0|   0     0 |uwsgi                4988 2.0% 696k   0 |openstack            5515  896k   0   0%|mysqld       244M|   0     0 |  22   33    0   30    0
Apr 01 12:08:33 ubuntu dstat.sh[2685]: 01-04 12:08:33| 23  10  32  35   1|1274M  238M  147M 2221M|6958B 2052B|7296k   52M|57.0  71.0 |1756  3263 |2.88 2.21 1.85|  0 1.0   0|   0     0 |uwsgi                4988  10%7496k   0 |uwsgi                4988 7496k   0  10%|mysqld       244M|   0     0 |  22   33    0   28    0
Apr 01 12:08:34 ubuntu dstat.sh[2685]: 01-04 12:08:34| 22   6  34  38   1|1274M  224M  147M 2236M|4521B 2202B|7424k    0 |58.0     0 |1821  3188 |2.88 2.21 1.85|  0 1.0   0|   0     0 |uwsgi                4988  11%7552k   0 |uwsgi                4988 7552k   0  11%|mysqld       244M|   0     0 |  22   33    0   28    0
Apr 01 12:08:35 ubuntu dstat.sh[2685]: 01-04 12:08:35| 24   9  30  36   2|1275M  206M  147M 2254M|4536B 2160B|9344k    0 |75.0     0 |1741  3151 |2.73 2.19 1.85|1.0 1.0   0|   0     0 |uwsgi                4988  14%  10M   0 |uwsgi                4988   10M   0  14%|mysqld       244M|   0     0 |  22   33    0   28    0
Apr 01 12:08:36 ubuntu dstat.sh[2685]: 01-04 12:08:36| 20   8  33  39   0|1274M  190M  147M 2270M|4472B 1944B|8064k    0 |63.0     0 |1400  2799 |2.73 2.19 1.85|  0 1.0   0|   0     0 |uwsgi                4988 8.5%7128k   0 |swift-object-se      1447    0 7488k3.5%|mysqld       244M|   0     0 |  22   33    0   28    0
Apr 01 12:08:37 ubuntu dstat.sh[2685]: 01-04 12:08:37| 21   7   9  61   3|1276M  173M  147M 2286M|4273B 1944B|8576k  340k|68.0  48.0 |2022  3385 |2.73 2.19 1.85|2.0 1.0   0|   0     0 |uwsgi                4988  12%8336k   0 |openstack            5515 8960k   0 2.5%|mysqld       244M|   0     0 |  22   33    0   21    0
Apr 01 12:08:38 ubuntu dstat.sh[2685]: 01-04 12:08:38| 35  24  19  22   1|1275M  147M  147M 2314M|7125B 2160B|  14M  112M| 142   125 |2169  3779 |2.73 2.19 1.85|6.0 1.0 2.0|   0     0 |uwsgi                4988  19%  14M   0 |swift-object-se      1447    0   14M7.0%|mysqld       244M|   0     0 |  22   33    0   22    0
Apr 01 12:08:39 ubuntu dstat.sh[2685]: 01-04 12:08:39| 29   9  28  34   1|1274M  129M  147M 2333M|4884B 2160B|9472k    0 |74.0     0 |2173  3856 |2.73 2.19 1.85|2.0 1.0   0|   0     0 |uwsgi                4988  14%9648k   0 |openstack            5515   16M   0 6.0%|mysqld       244M|   0     0 |  22   33    0    4    0
Apr 01 12:08:40 ubuntu dstat.sh[2685]: 01-04 12:08:40| 66  20   9   4   2|1290M  103M  147M 2346M|4804B 2160B|  44M    0 | 389     0 |3389  6673 |2.83 2.22 1.86|2.0   0   0|   0     0 |uwsgi                4988  36%  28M   0 |openstack            5515   37M   0 6.0%|mysqld       244M|   0     0 |  22   33    0    4    0
Apr 01 12:08:41 ubuntu dstat.sh[2685]: 01-04 12:08:41| 61  24  12   1   3|1291M  115M  147M 2336M|4328B 2160B|  30M   76M| 240   106 |2464  4963 |2.83 2.22 1.86|2.0   0   0|   0     0 |uwsgi                4988  35%  28M   0 |openstack            5515   30M   0 5.0%|mysqld       244M|   0     0 |  22   33    0    1    0
Apr 01 12:08:42 ubuntu dstat.sh[2685]: 01-04 12:08:42| 62  20   5  13   1|1286M  103M  147M 2354M|3296B 1944B|  23M   32M| 184  81.0 |2519  6418 |2.83 2.22 1.86|2.0 2.0   0|   0     0 |uwsgi                4988  38%  31M   0 |uwsgi                4988   31M   0  38%|mysqld       244M|   0     0 |  22   33    0    1    0
Apr 01 12:08:43 ubuntu dstat.sh[2685]: 01-04 12:08:43| 31   9   0  61   1|1274M  115M  147M 2355M|4418B 2160B|2048k   35M|16.0  77.0 |1473  2801 |2.83 2.22 1.86|  0 3.0   0|   0     0 |uwsgi                4988  15%  11M   0 |swift-object-se      1447    0   13M6.0%|mysqld       244M|   0     0 |  22   33    0    1    0
Apr 01 12:08:45 ubuntu dstat.sh[2685]: 01-04 12:08:44|  4   2   0  94   0|1274M  115M  147M 2355M|4549B 2254B|   0    22M|   0  22.0 | 737  1258 |2.83 2.22 1.86|1.0 4.0   0|   0     0 |swift-object-se      1062 1.0%   0    0 |python2              2793   19k 471B  0%|mysqld       244M|   0     0 |  22   33    0    1    0
Apr 01 12:08:46 ubuntu dstat.sh[2685]: 01-04 12:08:45| 10   3   0  86   0|1274M  111M  147M 2358M|3722B 2160B|1792k   20M|14.0  24.0 | 923  1898 |3.01 2.27 1.88|2.0 4.0   0|   0     0 |uwsgi                4988 2.5%1792k   0 |swift-object-se      1447    0 1792k1.0%|mysqld       244M|   0     0 |  22   33    0    1    0
Apr 01 12:08:46 ubuntu dstat.sh[2685]: 01-04 12:08:46|  9   3   0  88   0|1274M  109M  147M 2361M|5135B 2160B|1408k   32M|11.0  35.0 | 896  1820 |3.01 2.27 1.88|1.0 4.0   0|   0     0 |swift-proxy-ser      3928 2.0%   0    0 |openstack            5515 1536k   0 1.0%|mysqld       244M|   0     0 |  22   33    0    1    0
Apr 01 12:08:47 ubuntu dstat.sh[2685]: 01-04 12:08:47| 13   4   0  82   2|1274M  103M  147M 2366M|3928B 1944B|2688k   19M|22.0  30.0 |1048  2570 |3.01 2.27 1.88|  0 3.0   0|   0     0 |uwsgi                4988 4.5%2624k   0 |swift-object-se      1447    0 2688k1.5%|mysqld       244M|   0     0 |  22   33    0    1    0
Apr 01 12:08:48 ubuntu dstat.sh[2685]: 01-04 12:08:48|  9   5   1  86   0|1275M  129M  147M 2339M|4982B 2160B|2248k   33M|25.0  41.0 |1482  3974 |3.01 2.27 1.88|1.0 3.0 2.0|   0     0 |uwsgi                4988 2.5%1808k   0 |swift-object-se      1447    0 1856k1.0%|mysqld       244M|   0     0 |  22   33    0    1    0
Apr 01 12:08:49 ubuntu dstat.sh[2685]: 01-04 12:08:49|  5   2   0  93   1|1275M  129M  147M 2339M|6157B 1944B|   0    25M|   0  28.0 |1143  2510 |3.01 2.27 1.88|  0 2.0   0|   0     0 |swift-container      1693 1.0%   0    0 |python2              2793   19k 492B  0%|mysqld       244M|   0     0 |  22   33    0    1    0
Apr 01 12:08:50 ubuntu dstat.sh[2685]: 01-04 12:08:50|  5   1   0  94   1|1275M  129M  147M 2339M|4112B 2160B|   0    22M|   0  25.0 | 776  1359 |3.00 2.28 1.88|  0 2.0   0|   0     0 |swift-account-s      2333 1.0%   0    0 |python2              2793   19k 453B  0%|mysqld       244M|   0     0 |  22   33    0    1    0
Apr 01 12:08:51 ubuntu dstat.sh[2685]: 01-04 12:08:51|  6   1   0  93   1|1275M  129M  147M 2339M|5068B 1782B|   0    25M|   0  29.0 | 767  1282 |3.00 2.28 1.88|1.0 2.0   0|   0     0 |accounts-daemon      989  0.5%   0    0 |python2              2793   19k 452B0.5%|mysqld       244M|   0     0 |  22   33    0    1    0
Apr 01 12:08:52 ubuntu dstat.sh[2685]: 01-04 12:08:52|  5   1   0  91   2|1275M  129M  147M 2339M|5426B 2214B|   0    43M|   0  59.0 | 784  1236 |3.00 2.28 1.88|  0 4.0   0|   0     0 |swift-object-se      1062 0.5%   0    0 |python2              2793   19k 452B0.5%|mysqld       244M|   0     0 |  22   33    0    1    0
Apr 01 12:08:53 ubuntu dstat.sh[2685]: 01-04 12:08:53|  4   3  23  67   3|1275M  120M  147M 2349M|9173B 2052B|4096B   29M|1.00  45.0 | 932  1865 |3.00 2.28 1.88|  0 1.0   0|   0     0 |rcu_sched            8    1.0%   0    0 |python2              2793   19k 452B  0%|mysqld       244M|   0     0 |  22   33    0    1    0
Apr 01 12:08:54 ubuntu dstat.sh[2685]: 01-04 12:08:54|  8   6  45  39   3|1276M  372M  147M 2097M|  11k 1944B| 640k 4379k|21.0  48.0 |1013  1767 |3.00 2.28 1.88|  0 2.0   0|   0     0 |swift-object-se      1447 3.5%   1B 358B|python2              2793   19k 478B  0%|mysqld       244M|   0     0 |  22   31    0    3    0
Apr 01 12:08:55 ubuntu dstat.sh[2685]: 01-04 12:08:55| 15   7  56  21   1|1228M  418M  147M 2100M| 340k 9403B|2120k  384k|32.0  64.0 |1287  2159 |2.76 2.24 1.87|1.0   0  45|   0     0 |uwsgi                4988 1.5% 501B6687B|bash                 3912  813M  46k1.0%|mysqld       244M|   0     0 |  22   28    0    5    0
Apr 01 12:08:56 ubuntu dstat.sh[2685]: 01-04 12:08:56|  6   3  75  13   3|1228M  414M  147M 2103M|3744k   38k|   0   420k|   0  22.0 |1467  2136 |2.76 2.24 1.87|  0   0   0|   0     0 |wget                 5603 3.0%3680k3680k|wget                 5603 3680k3680k3.0%|mysqld       244M|   0     0 |  22   28    0    5    0
Apr 01 12:08:57 ubuntu dstat.sh[2685]: 01-04 12:08:57|  6   3  85   5   2|1228M  412M  147M 2105M|2314k   29k|   0    60k|   0  6.00 |1237  1892 |2.76 2.24 1.87|  0   0   0|   0     0 |wget                 5603 2.5%2272k2272k|wget                 5603 2272k2272k2.5%|mysqld       244M|   0     0 |  22   28    0    5    0
Apr 01 12:08:58 ubuntu dstat.sh[2685]: 01-04 12:08:58|  4   3  89   3   2|1228M  410M  147M 2107M|1284k   17k|   0    60k|   0  6.00 |1144  1702 |2.76 2.24 1.87|  0   0 2.0|   0     0 |wget                 5603 1.5%1256k1256k|wget                 5603 1256k1256k1.5%|mysqld       244M|   0     0 |  22   28    0    5    0
Apr 01 12:08:59 ubuntu dstat.sh[2685]: 01-04 12:08:59|  4   3  92   0   2|1228M  410M  147M 2107M| 668k   12k|   0     0 |   0     0 | 908  1546 |2.76 2.24 1.87|1.0   0   0|   0     0 |wget                 5603 1.5% 656k 656k|wget                 5603  656k 656k1.5%|mysqld       244M|   0     0 |  22   28    0    5    0
Apr 01 12:09:00 ubuntu dstat.sh[2685]: 01-04 12:09:00|  6   3  89   0   2|1228M  407M  147M 2110M|2882k   34k|   0     0 |   0     0 |1333  2060 |2.54 2.20 1.86|  0   0   0|   0     0 |wget                 5603 2.0%2824k2824k|wget                 5603 2824k2824k2.0%|mysqld       244M|   0     0 |  22   28    0    5    0
Apr 01 12:09:01 ubuntu dstat.sh[2685]: 01-04 12:09:01| 24  12  23  40   2|1229M  377M  147M 2140M| 447k 6378B| 884k  348k|52.0  57.0 |1804  4364 |2.54 2.20 1.86|1.0   0  86|   0     0 |gzip                 5691  15%  69k  29M|tar                  5690   29M  29M4.5%|mysqld       244M|   0     0 |  22   27    0    6    0
Apr 01 12:09:02 ubuntu dstat.sh[2685]: 01-04 12:09:02| 26  22  42   7   3|1238M  353M  147M 2155M|5825B 1944B| 172k   40k|14.0  3.00 |1985  4196 |2.54 2.20 1.86|  0 1.0 252|   0     0 |openstack            5943 6.5%1364k   0 |bash                 3912   55M  87M1.5%|mysqld       244M|   0     0 |  22   27    0    6    0
Apr 01 12:09:03 ubuntu dstat.sh[2685]: 01-04 12:09:03| 44   5  45   5   2|1258M  331M  147M 2156M|4941B 2160B| 844k    0 |19.0     0 |1115  1578 |2.54 2.20 1.86|1.0   0 1.0|   0     0 |openstack            5943  44%5270k  38k|openstack            5943 5270k  38k 44%|mysqld       244M|   0     0 |  22   27    0    6    0
Apr 01 12:09:04 ubuntu dstat.sh[2685]: 01-04 12:09:04| 47   4  45   3   1|1275M  314M  147M 2156M|3615B 1944B|  96k    0 |3.00     0 | 908  1477 |2.54 2.20 1.86|  0 1.0   0|   0     0 |openstack            5943  46%4519k   0 |openstack            5943 4519k   0  46%|mysqld       244M|   0     0 |  22   27    0    6    0
Apr 01 12:09:05 ubuntu dstat.sh[2685]: 01-04 12:09:05| 43   6  42   3   5|1282M  307M  147M 2156M|6063B 1944B| 572k 4096B|8.00  1.00 |1449  2638 |2.42 2.18 1.86|2.0 2.0   0|   0     0 |uwsgi                4942  23%4664B  11k|openstack            5943  134k   0 7.5%|mysqld       244M|   0     0 |  22   51    0   19    0
Apr 01 12:09:06 ubuntu dstat.sh[2685]: 01-04 12:09:06| 28   9  36  23   4|1291M  297M  147M 2157M|4087B 1944B|  56k  452k|14.0  38.0 |1323  2814 |2.42 2.18 1.86|  0 1.0  20|   0     0 |mysqld               1964  11%   0    0 |openstack            5943 6862k   0 1.0%|mysqld       244M|   0     0 |  22   57    0   24    0
Apr 01 12:09:07 ubuntu dstat.sh[2685]: 01-04 12:09:07| 38   7  35  17   4|1285M  296M  147M 2163M|3545B 1944B|  45k   14M|5.00  49.0 |1549  3193 |2.42 2.18 1.86|2.0   0   0|   0     0 |uwsgi                4988  13%6815k9667B|swift-object-se      1447    1B6863k4.5%|mysqld       244M|   0     0 |  22   49    0   32    0
Apr 01 12:09:08 ubuntu dstat.sh[2685]: 01-04 12:09:08| 32  14  37  15   2|1253M  329M  147M 2163M|7096B 1986B|  92k   88k|6.00  6.00 |1291  2511 |2.42 2.18 1.86|3.0   0 122|   0     0 |openstack            6083  28%3516k  38k|bash                 3912   18M  55k1.0%|mysqld       244M|   0     0 |  22   49    0   32    0
Apr 01 12:09:09 ubuntu dstat.sh[2685]: 01-04 12:09:09| 50   4  37   7   1|1277M  305M  147M 2164M|3473B 2160B|   0  1216k|   0  42.0 |1110  1706 |2.42 2.18 1.86|3.0   0   0|   0     0 |openstack            6083  49%6263k   0 |openstack            6083 6263k   0  49%|mysqld       244M|   0     0 |  22   49    0   32    0
Apr 01 12:09:10 ubuntu dstat.sh[2685]: 01-04 12:09:10| 48   6  44   3   1|1290M  291M  147M 2164M|3544B 2160B|   0    88k|   0  6.00 |1447  2896 |2.39 2.18 1.86|3.0   0   0|   0     0 |openstack            6083  23%6328k   0 |openstack            6083 6328k   0  23%|mysqld       244M|   0     0 |  22   55    0   49    0
Apr 01 12:09:11 ubuntu dstat.sh[2685]: 01-04 12:09:11| 37   5  40  17   1|1243M  334M  147M 2169M|3257B 1944B|   0  9965k|   0  44.0 |1431  3558 |2.39 2.18 1.86|2.0   0  29|   0     0 |uwsgi                4988  12%4757k9666B|bash                 6013   16M  52k  0%|mysqld       244M|   0     0 |  22   49    0   56    0
Apr 01 12:09:12 ubuntu dstat.sh[2685]: 01-04 12:09:12| 46   9  39   4   1|1266M  310M  147M 2169M|3860B 2160B|   0   124k|   0  12.0 |1190  1930 |2.39 2.18 1.86|1.0   0  42|   0     0 |openstack            6156  45%5725k  38k|bash                 3912   16M  55k  0%|mysqld       244M|   0     0 |  22   49    0   56    0
Apr 01 12:09:13 ubuntu dstat.sh[2685]: 01-04 12:09:13| 49   5  39   5   2|1284M  293M  147M 2169M|4588B 2160B|   0   620k|   0  21.0 |1098  1533 |2.39 2.18 1.86|1.0 1.0   0|   0     0 |openstack            6156  49%5114k   0 |openstack            6156 5114k   0  49%|mysqld       244M|   0     0 |  22   49    0   56    0
Apr 01 12:09:14 ubuntu dstat.sh[2685]: 01-04 12:09:14| 40   6  35  19   1|1301M  275M  147M 2169M|3744B 1944B|   0   526k|   0  51.0 |1636  3312 |2.39 2.18 1.86|3.0   0   0|   0     0 |openstack            6156  13%  14M   0 |openstack            6156   14M   0  13%|mysqld       244M|   0     0 |  22   57    0   73    0
Apr 01 12:09:15 ubuntu dstat.sh[2685]: 01-04 12:09:15| 53  13  22  10   1|1298M  256M  147M 2191M|  10k 2160B|   0   323k|   0  21.0 |2337  5377 |2.27 2.16 1.85|2.0   0   0|   0     0 |uwsgi                4988  31%  23M1713B|uwsgi                4988   23M1713B 31%|mysqld       244M|   0     0 |  22   57    0   74    0
Apr 01 12:09:16 ubuntu dstat.sh[2685]: 01-04 12:09:16| 23   7  30  39   0|1289M  255M  147M 2201M|6884B 2160B|   0    65M|   0  93.0 |1310  2668 |2.27 2.16 1.85|  0 4.0   0|   0     0 |uwsgi                4988  10%8880k   0 |swift-object-se      1446    0 9792k5.0%|mysqld       244M|   0     0 |  22   55    0   76    0
Apr 01 12:09:17 ubuntu dstat.sh[2685]: 01-04 12:09:17| 22   6  63   5   3|1242M  302M  147M 2201M|  14k 2889B|   0   252k|   0  22.0 |1102  2197 |2.27 2.16 1.85|  0   0  45|   0     0 |uwsgi                4988 4.0% 501B7956B|bash                 3912   43M  48k1.0%|mysqld       244M|   0     0 |  22   50    0   79    0
Apr 01 12:09:18 ubuntu dstat.sh[2685]: 01-04 12:09:18|  7   4  84   3   2|1242M  298M  147M 2204M|3395k   44k|   0   104k|   0  9.00 |1564  2489 |2.27 2.16 1.85|1.0   0 2.0|   0     0 |wget                 6202 2.5%3336k3336k|wget                 6202 3336k3336k2.5%|mysqld       244M|   0     0 |  22   50    0   79    0
Apr 01 12:09:19 ubuntu dstat.sh[2685]: 01-04 12:09:19|  5   3  85   8   0|1242M  298M  147M 2205M| 866k   12k|   0   552k|   0  27.0 | 964  1659 |2.27 2.16 1.85|  0   0   0|   0     0 |swift-object-se      1062 1.0%   0    0 |wget                 6202  848k 848k1.0%|mysqld       244M|   0     0 |  22   50    0   79    0
Apr 01 12:09:20 ubuntu dstat.sh[2685]: 01-04 12:09:20|  5   1  89   5   1|1242M  298M  147M 2205M|4336B 2160B|   0   260k|   0  7.00 | 769  1377 |2.09 2.12 1.84|1.0   0   0|   0     0 |swift-object-se      1062 1.0%   0    0 |python2              2793   33k 451B  0%|mysqld       244M|   0     0 |  22   50    0   79    0
Apr 01 12:09:21 ubuntu dstat.sh[2685]: 01-04 12:09:21|  6   2  87   4   2|1242M  297M  147M 2206M| 851k   12k|   0    64k|   0  6.00 | 896  1544 |2.09 2.12 1.84|  0   0   0|   0     0 |rcu_sched            8    1.0%   0    0 |wget                 6202  831k 831k0.5%|mysqld       244M|   0     0 |  22   50    0   79    0
Apr 01 12:09:22 ubuntu dstat.sh[2685]: 01-04 12:09:22|  6   1  93   0   1|1242M  296M  147M 2207M|1211k   18k|   0     0 |   0     0 | 976  1716 |2.09 2.12 1.84|  0   0   0|   0     0 |swift-object-se      1062 1.0%   0    0 |wget                 6202 1265k1265k1.0%|mysqld       244M|   0     0 |  22   50    0   79    0
Apr 01 12:09:23 ubuntu dstat.sh[2685]: 01-04 12:09:23|  6   2  87   0   4|1242M  295M  147M 2208M| 633k   11k|   0     0 |   0     0 | 835  1476 |2.09 2.12 1.84|2.0   0   0|   0     0 |rcu_sched            8    1.5%   0    0 |wget                 6202  536k 536k1.0%|mysqld       244M|   0     0 |  22   50    0   79    0
Apr 01 12:09:24 ubuntu dstat.sh[2685]: 01-04 12:09:24|  5   1  94   0   1|1242M  295M  147M 2208M|7124B 1944B|   0     0 |   0     0 | 706  1324 |2.09 2.12 1.84|1.0   0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2793   33k 433B  0%|mysqld       244M|   0     0 |  22   50    0   79    0
Apr 01 12:09:25 ubuntu dstat.sh[2685]: 01-04 12:09:25|  5   1  84   8   1|1242M  295M  147M 2208M|4553B 1944B|   0   676k|   0  24.0 | 791  1342 |1.92 2.09 1.83|  0 1.0   0|   0     0 |swift-object-se      1062 1.0%   0    0 |python2              2793   33k 431B0.5%|mysqld       244M|   0     0 |  22   50    0   79    0
Apr 01 12:09:26 ubuntu dstat.sh[2685]: 01-04 12:09:26|  6   3  11  77   3|1242M  292M  147M 2210M|2466k   25k|   0   692k|   0  95.0 |1424  1875 |1.92 2.09 1.83|1.0 2.0   0|   0     0 |wget                 6202 3.0%2551k2551k|wget                 6202 2551k2551k3.0%|mysqld       244M|   0     0 |  22   50    0   79    0
Apr 01 12:09:27 ubuntu dstat.sh[2685]: 01-04 12:09:27|  6   6  49  34   5|1242M  292M  147M 2211M|1154k   11k|   0    12M|   0   114 |1239  1490 |1.92 2.09 1.83|2.0 1.0   0|   0     0 |mysqld               1964 6.5%   0    0 |wget                 6202 1001k1001k1.0%|mysqld       244M|   0     0 |  22   50    0   79    0
Apr 01 12:09:28 ubuntu dstat.sh[2685]: 01-04 12:09:28|  7   4  83   3   2|1242M  292M  147M 2211M|3987B 1944B|   0   116k|   0  5.00 | 829  1494 |1.92 2.09 1.83|  0   0 2.0|   0     0 |mysqld               1964 4.5%   0    0 |python2              2793   33k 480B0.5%|mysqld       244M|   0     0 |  22   50    0   79    0
Apr 01 12:09:29 ubuntu dstat.sh[2685]: 01-04 12:09:29|  4   2  88   4   3|1242M  291M  147M 2212M| 966k   11k|   0   260k|   0  14.0 |1105  1752 |1.92 2.09 1.83|  0   0   0|   0     0 |swift-container      1693 1.0%   0    0 |wget                 6202  944k 944k1.0%|mysqld       244M|   0     0 |  22   50    0   79    0
Apr 01 12:09:30 ubuntu dstat.sh[2685]: 01-04 12:09:30|  5   4  81   6   3|1242M  288M  147M 2215M|3341k   33k|   0    68k|   0  6.00 |1491  2047 |1.77 2.05 1.82|  0   0   0|   0     0 |wget                 6202 3.0%3384k3384k|wget                 6202 3384k3384k3.0%|mysqld       244M|   0     0 |  22   50    0   79    0
Apr 01 12:09:31 ubuntu dstat.sh[2685]: 01-04 12:09:31|  6   3  87   3   2|1242M  286M  147M 2217M|1856k   24k|   0    60k|   0  6.00 |1216  1977 |1.77 2.05 1.82|  0   0   0|   0     0 |wget                 6202 1.5%1712k1712k|wget                 6202 1712k1712k1.5%|mysqld       244M|   0     0 |  22   50    0   79    0
