-- Logs begin at Wed 2020-04-01 21:44:20 UTC, end at Wed 2020-04-01 23:10:43 UTC. --
Apr 01 22:25:19 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 22:25:19 ubuntu dstat.sh[2661]: [286B blob data]
Apr 01 22:25:19 ubuntu dstat.sh[2661]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 22:32:41 ubuntu dstat.sh[2661]: 01-04 22:32:41|  7   5  14  74   1| 839M  106M  104M 2806M|5043B 1944B|   0   276k|   0  28.0 | 402   798 |1.25 1.40 1.34|  0 2.0   0|   0     0 |mysqld               1941 8.5%   0    0 |python2              2741   37k 462B  0%|mysqld       211M|   0     0 |  15   33    0  122    0
Apr 01 22:32:42 ubuntu dstat.sh[2661]: 01-04 22:32:42|  1   1   0  98   0| 840M  106M  104M 2806M|4294B 2160B|   0     0 |   0     0 | 329   526 |1.25 1.40 1.34|  0 2.0   0|   0     0 |etcd                 3750 0.5%   0    0 |python2              2741   36k 459B  0%|mysqld       211M|   0     0 |  15   33    0  122    0
Apr 01 22:32:43 ubuntu dstat.sh[2661]: 01-04 22:32:43|  2   1  33  62   2| 840M  106M  104M 2806M|5201B 1944B|   0  2232k|   0  54.0 | 417   576 |1.25 1.40 1.34|  0 2.0   0|   0     0 |conntrackd           165981.0%   0    0 |python2              2741   36k 442B0.5%|mysqld       211M|   0     0 |  15   33    0  113    0
Apr 01 22:32:44 ubuntu dstat.sh[2661]: 01-04 22:32:44|  2   2  41  55   1| 840M  105M  104M 2806M|6270B 2160B|   0  3224k|   0   138 | 559   985 |1.25 1.40 1.34|  0 1.0   0|   0     0 |mysqld               1941 1.0%   0    0 |python2              2741   34k 460B0.5%|mysqld       211M|   0     0 |  15   33    0  113    0
Apr 01 22:32:45 ubuntu dstat.sh[2661]: 01-04 22:32:45| 13  12  26  49   0| 839M  105M  104M 2806M|5710B 1998B|   0  2800k|   0  73.0 | 589   948 |1.39 1.42 1.35|1.0 1.0   0|   0     0 |mysqld               1941  23%   0    0 |python2              2741   34k 473B  0%|mysqld       211M|   0     0 |  15   33    0  113    0
Apr 01 22:32:46 ubuntu dstat.sh[2661]: 01-04 22:32:46|  4   5  45  44   2| 840M  105M  104M 2806M|4114B 2052B|   0   840k|   0  65.0 | 541   903 |1.39 1.42 1.35|  0 1.0   0|   0     0 |mysqld               1941 6.5%   0    0 |python2              2741   40k 464B  0%|mysqld       211M|   0     0 |  15   33    0  113    0
Apr 01 22:32:47 ubuntu dstat.sh[2661]: 01-04 22:32:47|  3   2  47  47   2| 840M  104M  104M 2806M|3512B 1998B|   0   688k|   0  53.0 | 459   986 |1.39 1.42 1.35|  0 1.0 2.0|   0     0 |mysqld               1941 1.0%   0    0 |python2              2741   29k 471B  0%|mysqld       211M|   0     0 |  15   33    0  113    0
Apr 01 22:32:48 ubuntu dstat.sh[2661]: 01-04 22:32:48|  7  10  47  35   1| 840M  104M  104M 2806M|4583B 2160B|   0   584k|   0  55.0 | 498   904 |1.39 1.42 1.35|  0   0   0|   0     0 |mysqld               1941  13%   0    0 |python2              2741   68k 465B1.0%|mysqld       211M|   0     0 |  15   33    0  108    0
Apr 01 22:32:49 ubuntu dstat.sh[2661]: 01-04 22:32:49|  4   3  47  47   1| 840M  104M  104M 2807M|3402B 1728B|   0  1140k|   0  74.0 | 536  1029 |1.39 1.42 1.35|  0 1.0   0|   0     0 |mysqld               1941 3.0%   0    0 |python2              2741    0  471B  0%|mysqld       211M|   0     0 |  15   33    0  108    0
Apr 01 22:32:50 ubuntu dstat.sh[2661]: 01-04 22:32:50|  5   4  48  44   0| 840M  103M  104M 2807M|4532B 2160B|   0   732k|   0  66.0 | 512   966 |1.44 1.43 1.36|1.0 1.0   0|   0     0 |mysqld               1941 7.0%   0    0 |python2              2741   33k 473B0.5%|mysqld       212M|   0     0 |  15   33    0  100    0
Apr 01 22:32:51 ubuntu dstat.sh[2661]: 01-04 22:32:51|  7   8  40  44   1| 841M  103M  104M 2807M|9373B 1944B|   0   640k|   0  56.0 | 598   984 |1.44 1.43 1.36|  0 1.0   0|   0     0 |mysqld               1941  11%   0    0 |python2              2741   32k 471B  0%|mysqld       212M|   0     0 |  15   33    0  100    0
Apr 01 22:32:52 ubuntu dstat.sh[2661]: 01-04 22:32:52|  4   6  47  43   0| 840M  103M  104M 2807M|  23k 2160B|   0  1032k|   0  62.0 | 645  1113 |1.44 1.43 1.36|  0 1.0   0|   0     0 |mysqld               1941 6.5%   0    0 |python2              2741   32k 460B  0%|mysqld       212M|   0     0 |  15   33    0   93    0
Apr 01 22:32:53 ubuntu dstat.sh[2661]: 01-04 22:32:53|  4   6  44  45   2| 840M  103M  104M 2807M|8336B 2160B|   0   996k|   0  49.0 | 509   957 |1.44 1.43 1.36|  0 1.0   0|   0     0 |mysqld               1941 7.5%   0    0 |python2              2741   31k 463B  0%|mysqld       212M|   0     0 |  15   33    0   93    0
Apr 01 22:32:54 ubuntu dstat.sh[2661]: 01-04 22:32:54|  1   1  48  49   1| 840M  103M  104M 2807M|3855B 1944B|   0   668k|   0  32.0 | 386   714 |1.44 1.43 1.36|  0 1.0   0|   0     0 |jbd2/vda1-8          305  0.5%   0    0 |python2              2741   31k 471B  0%|mysqld       212M|   0     0 |  15   33    0   90    0
Apr 01 22:32:55 ubuntu dstat.sh[2661]: 01-04 22:32:55|  2   1  42  55   0| 841M  103M  104M 2807M|6072B 2160B|   0   680k|   0  35.0 | 417   822 |1.49 1.44 1.36|  0 1.0   0|   0     0 |mysqld               1941 0.5%   0    0 |python2              2741   31k 470B0.5%|mysqld       212M|   0     0 |  15   33    0   90    0
Apr 01 22:32:56 ubuntu dstat.sh[2661]: 01-04 22:32:56|  2   1  44  54   0| 841M  102M  104M 2807M|3730B 1944B|   0   904k|   0  45.0 | 395   777 |1.49 1.44 1.36|  0 1.0   0|   0     0 |mysqld               1941 1.0%   0    0 |python2              2741   48k 460B0.5%|mysqld       212M|   0     0 |  15   33    0   85    0
Apr 01 22:32:57 ubuntu dstat.sh[2661]: 01-04 22:32:57| 12  11  21  56   1| 841M  102M  104M 2807M|5781B 2160B|   0   516k|   0  26.0 | 482   864 |1.49 1.44 1.36|  0 1.0 2.0|   0     0 |mysqld               1941  20%   0    0 |python2              2741   43k 938B  0%|mysqld       212M|   0     0 |  15   33    0   85    0
Apr 01 22:32:58 ubuntu dstat.sh[2661]: 01-04 22:32:58|  8   5  33  54   1| 841M  102M  104M 2807M|4719B 2160B|   0   512k|   0  27.0 | 439   836 |1.49 1.44 1.36|  0 1.0   0|   0     0 |mysqld               1941  10%   0    0 |                                        |mysqld       212M|   0     0 |  15   33    0   80    0
Apr 01 22:32:59 ubuntu dstat.sh[2661]: 01-04 22:32:59|  4   3  26  68   0| 841M  102M  105M 2807M|6516B 2202B|   0  1112k|   0  97.0 | 504  1043 |1.49 1.44 1.36|  0 1.0   0|   0     0 |mysqld               1941 4.0%   0    0 |python2              2741   29k 470B  0%|mysqld       212M|   0     0 |  15   33    0   80    0
Apr 01 22:33:00 ubuntu dstat.sh[2661]: 01-04 22:33:00|  9   4  47  40   0| 841M  102M  105M 2807M|4122B 2052B|   0  1276k|   0  85.0 | 608  1256 |1.53 1.45 1.36|  0 1.0   0|   0     0 |mysqld               1941  11%   0    0 |python2              2741   29k 462B0.5%|mysqld       212M|   0     0 |  15   33    0   75    0
Apr 01 22:33:01 ubuntu dstat.sh[2661]: 01-04 22:33:01|  6   5  46  42   0| 841M  101M  105M 2807M|4536B 2052B|   0  1004k|   0  73.0 | 560  1205 |1.53 1.45 1.36|  0 1.0   0|   0     0 |mysqld               1941 8.0%   0    0 |python2              2741   28k 462B  0%|mysqld       212M|   0     0 |  15   33    0   75    0
Apr 01 22:33:02 ubuntu dstat.sh[2661]: 01-04 22:33:02| 10   7  45  37   1| 841M  182M  105M 2731M|4483B 2160B|   0   820k|   0  64.0 | 632  1452 |1.53 1.45 1.36|1.0   0  12|   0     0 |mysqld               1941  12%   0    0 |python2              2741   28k 462B  0%|mysqld       212M|   0     0 |  15   33    0   70    0
Apr 01 22:33:03 ubuntu dstat.sh[2661]: 01-04 22:33:03|  7  10  21  62   1| 841M  181M  105M 2731M|5125B 2202B|   0   600k|   0  37.0 | 543   994 |1.53 1.45 1.36|  0 1.0   0|   0     0 |mysqld               1941  13%   0    0 |python2              2741   28k 479B0.5%|mysqld       212M|   0     0 |  15   33    0   70    0
Apr 01 22:33:04 ubuntu dstat.sh[2661]: 01-04 22:33:04|  6   6  44  44   0| 839M  183M  105M 2731M|4872B 2160B|   0   960k|   0  71.0 | 634  1214 |1.53 1.45 1.36|  0 1.0   0|   0     0 |mysqld               1941  10%   0    0 |python2              2741   28k 470B  0%|mysqld       211M|   0     0 |  15   33    0   66    0
Apr 01 22:33:05 ubuntu dstat.sh[2661]: 01-04 22:33:05|  5   4  44  48   1| 839M  183M  105M 2731M|5337B 1944B|4096B 1724k|1.00  91.0 | 614  1139 |1.57 1.46 1.37|  0 1.0   0|   0     0 |mysqld               1941 5.0%   0    0 |python2              2741   27k 462B0.5%|mysqld       211M|   0     0 |  15   33    0   66    0
Apr 01 22:33:06 ubuntu dstat.sh[2661]: 01-04 22:33:06|  4   3  42  51   0| 840M  183M  105M 2731M|3719B 2160B|   0   852k|   0  61.0 | 512   946 |1.57 1.46 1.37|  0 1.0   0|   0     0 |mysqld               1941 5.0%   0    0 |python2              2741   27k 483B  0%|mysqld       211M|   0     0 |  15   33    0   58    0
Apr 01 22:33:07 ubuntu dstat.sh[2661]: 01-04 22:33:07|  7   5  42  47   0| 840M  182M  105M 2731M|3943B 1998B|  84k 1188k|2.00  84.0 | 724  1213 |1.57 1.46 1.37|1.0 1.0 2.0|   0     0 |mysqld               1941 7.5%   0    0 |python2              2741   26k 460B  0%|mysqld       212M|   0     0 |  15   33    0   58    0
Apr 01 22:33:08 ubuntu dstat.sh[2661]: 01-04 22:33:08|  5   4  34  59   0| 840M  182M  105M 2731M|3745B 2106B|   0  1024k|   0  70.0 | 551   965 |1.57 1.46 1.37|  0 1.0   0|   0     0 |mysqld               1941 5.0%   0    0 |python2              2741   26k 484B0.5%|mysqld       212M|   0     0 |  15   33    0   49    0
Apr 01 22:33:09 ubuntu dstat.sh[2661]: 01-04 22:33:09|  3   1  48  48   1| 840M  182M  105M 2731M|3183B 1944B|   0   428k|   0  28.0 | 458   758 |1.57 1.46 1.37|1.0   0   0|   0     0 |mysqld               1941 2.0%   0    0 |python2              2741   34k 461B  0%|mysqld       212M|   0     0 |  15   33    0   49    0
Apr 01 22:33:10 ubuntu dstat.sh[2661]: 01-04 22:33:10|  7   2  25  64   2| 840M  182M  105M 2731M|3763B 1944B|   0   612k|   0  76.0 | 600   969 |1.92 1.54 1.39|  0 4.0 2.0|   0     0 |glance-manage        151585.0%  93k1360B|glance-manage        15158  93k1360B5.0%|mysqld       212M|   0     0 |  15   33    0   47    0
Apr 01 22:33:11 ubuntu dstat.sh[2661]: 01-04 22:33:11|  6   3  38  53   1| 840M  181M  105M 2731M|3380B 2160B|   0   604k|   0  39.0 | 443   758 |1.92 1.54 1.39|1.0 1.0   0|   0     0 |mysqld               1941 5.0%   0    0 |python2              2741   24k 476B  0%|mysqld       212M|   0     0 |  15   33    0   47    0
Apr 01 22:33:12 ubuntu dstat.sh[2661]: 01-04 22:33:12|  5   8  44  42   1| 841M  181M  105M 2731M|4124B 1944B|   0   916k|   0  63.0 | 558  1016 |1.92 1.54 1.39|  0 1.0   0|   0     0 |mysqld               1941  11%   0    0 |python2              2741   24k 470B0.5%|mysqld       212M|   0     0 |  15   33    0   43    0
Apr 01 22:33:13 ubuntu dstat.sh[2661]: 01-04 22:33:13|  2   1  19  77   1| 841M  181M  105M 2731M|4213B 1944B|   0   376k|   0  20.0 | 338   616 |1.92 1.54 1.39|  0 2.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2741   23k 471B  0%|mysqld       212M|   0     0 |  15   33    0   43    0
Apr 01 22:33:14 ubuntu dstat.sh[2661]: 01-04 22:33:14|  3   1  42  55   0| 841M  181M  105M 2732M|4220B 2160B|   0  2828k|   0  43.0 | 479  1051 |1.92 1.54 1.39|  0 1.0   0|   0     0 |mysqld               1941 1.0%   0    0 |python2              2741   23k 470B0.5%|mysqld       212M|   0     0 |  15   33    0   39    0
Apr 01 22:33:15 ubuntu dstat.sh[2661]: 01-04 22:33:15| 11  15  22  51   0| 841M  180M  105M 2732M|8250B 2160B|   0  3356k|   0  60.0 | 591   969 |2.09 1.58 1.41|1.0 1.0   0|   0     0 |mysqld               1941  25%   0    0 |python2              2741   23k 462B  0%|mysqld       212M|   0     0 |  15   33    0   39    0
Apr 01 22:33:16 ubuntu dstat.sh[2661]: 01-04 22:33:16| 26  25  29  20   0| 841M  180M  105M 2732M|3742B 1944B|   0  1272k|   0  71.0 | 642   716 |2.09 1.58 1.41|  0 1.0   0|   0     0 |mysqld               1941  48%   0    0 |python2              2741   23k 467B  0%|mysqld       212M|   0     0 |  15   33    0   34    0
Apr 01 22:33:17 ubuntu dstat.sh[2661]: 01-04 22:33:17| 23  20  14  43   1| 841M  181M  106M 2731M|5507B 2160B|   0  1008k|   0  84.0 | 729  1939 |2.09 1.58 1.41|  0 1.0 2.0|   0     0 |mysqld               1941  40%   0    0 |python2              2741   22k 457B0.5%|mysqld       212M|   0     0 |  15   33    0   35    0
Apr 01 22:33:18 ubuntu dstat.sh[2661]: 01-04 22:33:18| 12   2  47  37   1| 841M  181M  106M 2731M|3239B 1944B|   0   108k|   0  12.0 | 406   741 |2.09 1.58 1.41|1.0 1.0   0|   0     0 |glance-manage        15158 11%   0  673B|python2              2741   22k 480B  0%|mysqld       212M|   0     0 |  15   29    0   29    4
Apr 01 22:33:19 ubuntu dstat.sh[2661]: 01-04 22:33:19| 46   6  41   7   1| 805M  217M  106M 2731M|3365B 1944B|4096B   72k|1.00  6.00 | 575   805 |2.09 1.58 1.41|1.0   0 6.0|   0     0 |glance-manage        15189 47%6135k  38k|bash                 3856   14M 547k  0%|mysqld       212M|   0     0 |  15   29    0   31    0
Apr 01 22:33:20 ubuntu dstat.sh[2661]: 01-04 22:33:20| 45   3  36  17   0| 826M  195M  106M 2731M|4945B 2160B|   0  1996k|   0  3.00 | 528   647 |2.16 1.60 1.42|1.0 1.0   0|   0     0 |glance-manage        15189 45%5518k   0 |glance-manage        151895518k   0  45%|mysqld       212M|   0     0 |  15   29    0   31    0
Apr 01 22:33:21 ubuntu dstat.sh[2661]: 01-04 22:33:21| 28   3  19  50   1| 838M  184M  106M 2731M|3569B 1944B|   0   392k|   0  11.0 | 471   965 |2.16 1.60 1.42|1.0 2.0   0|   0     0 |glance-manage        15189 28%2445k 389B|glance-manage        151892445k 389B 28%|mysqld       212M|   0     0 |  15   31    0   31    0
Apr 01 22:33:22 ubuntu dstat.sh[2661]: 01-04 22:33:22| 11   5  21  63   1| 838M  184M  106M 2731M|4463B 2160B|   0  2808k|   0  82.0 | 609  1037 |2.16 1.60 1.42|2.0   0   0|   0     0 |mysqld               1941  11%   0    0 |python2              2741   21k 459B  0%|mysqld       212M|   0     0 |  15   31    0   22    0
Apr 01 22:33:23 ubuntu dstat.sh[2661]: 01-04 22:33:23| 13   6  35  46   1| 839M  183M  106M 2731M|3950B 1944B|   0   508k|   0  55.0 | 589  1481 |2.16 1.60 1.42|2.0   0   0|   0     0 |mysqld               1941  12%   0    0 |glance-manage        15189  24k 338B4.0%|mysqld       212M|   0     0 |  15   31    0   22    0
Apr 01 22:33:24 ubuntu dstat.sh[2661]: 01-04 22:33:24|  5   1  43  50   2| 839M  183M  106M 2731M|4921B 2160B|   0   380k|   0  32.0 | 397   846 |2.16 1.60 1.42|  0 1.0   0|   0     0 |glance-manage        151892.0%   0    0 |python2              2741   20k 466B  0%|mysqld       212M|   0     0 |  15   31    0   14    0
Apr 01 22:33:25 ubuntu dstat.sh[2661]: 01-04 22:33:25|  6   1  46  48   1| 839M  183M  106M 2731M|4915B 1944B|   0   488k|   0  42.0 | 406   903 |2.07 1.59 1.41|  0 1.0   0|   0     0 |glance-manage        151893.0%7204B 159B|python2              2741   19k 470B  0%|mysqld       212M|   0     0 |  15   31    0   14    0
Apr 01 22:33:26 ubuntu dstat.sh[2661]: 01-04 22:33:26|  5   1  34  60   1| 839M  183M  106M 2731M|3483B 1944B|   0   400k|   0  30.0 | 428   851 |2.07 1.59 1.41|1.0   0   0|   0     0 |glance-manage        151893.0%2777B 319B|python2              2741   19k 470B0.5%|mysqld       212M|   0     0 |  15   31    0    5    0
Apr 01 22:33:27 ubuntu dstat.sh[2661]: 01-04 22:33:27| 11   4  39  46   1| 839M  182M  106M 2731M|6451B 2254B|   0   532k|   0  52.0 | 727  1381 |2.07 1.59 1.41|1.0 1.0 2.0|   0     0 |mysqld               1941 8.0%   0    0 |python2              2741   34k 946B  0%|mysqld       212M|   0     0 |  15   31    0    5    0
Apr 01 22:33:28 ubuntu dstat.sh[2661]: 01-04 22:33:28|  5   1  35  59   1| 839M  182M  106M 2731M|4565B 1890B|   0   300k|   0  24.0 | 432   793 |2.07 1.59 1.41|  0 1.0   0|   0     0 |mysqld               1941 1.0%   0    0 |                                        |mysqld       212M|   0     0 |  15   31    0    5    0
Apr 01 22:33:29 ubuntu dstat.sh[2661]: 01-04 22:33:29|  6   2  45  46   1| 839M  182M  106M 2731M|6963B 1998B|   0   500k|   0  51.0 | 467  1004 |2.07 1.59 1.41|  0 1.0   0|   0     0 |glance-manage        151894.5%9234B 176B|python2              2741   17k 469B0.5%|mysqld       212M|   0     0 |  15   31    0    3    0
Apr 01 22:33:30 ubuntu dstat.sh[2661]: 01-04 22:33:30|  6   2  48  45   0| 839M  182M  106M 2731M|3813B 2160B|   0   440k|   0  44.0 | 555  1052 |1.98 1.58 1.41|  0 1.0   0|   0     0 |glance-manage        151894.0%9404B 326B|python2              2741   34k 930B0.5%|mysqld       212M|   0     0 |  15   31    0    3    0
Apr 01 22:33:31 ubuntu dstat.sh[2661]: 01-04 22:33:31|  5   1  48  44   1| 839M  182M  106M 2731M|4441B 2160B|   0   440k|   0  40.0 | 597  1052 |1.98 1.58 1.41|  0 1.0   0|   0     0 |glance-manage        151893.0%4558B 314B|glance-manage        151894558B 314B3.0%|mysqld       212M|   0     0 |  15   31    0    3    0
Apr 01 22:33:32 ubuntu dstat.sh[2661]: 01-04 22:33:32|  5   2  41  52   0| 839M  182M  106M 2731M|5533B 2160B|   0   328k|   0  31.0 | 503   901 |1.98 1.58 1.41|  0 1.0   0|   0     0 |glance-manage        151893.5%2696B 324B|python2              2741   17k 470B  0%|mysqld       212M|   0     0 |  15   31    0    3    0
Apr 01 22:33:33 ubuntu dstat.sh[2661]: 01-04 22:33:33|  5   1  46  49   1| 839M  182M  106M 2731M|6081B 1836B|   0   320k|   0  32.0 | 525   949 |1.98 1.58 1.41|  0 1.0   0|   0     0 |glance-manage        151892.5%7051B 168B|python2              2741   17k 459B0.5%|mysqld       212M|   0     0 |  15   31    0    3    0
Apr 01 22:33:34 ubuntu dstat.sh[2661]: 01-04 22:33:34|  4   1  43  52   0| 839M  182M  106M 2731M|4376B 2214B|   0   296k|   0  28.0 | 551   882 |1.98 1.58 1.41|1.0   0   0|   0     0 |glance-manage        151891.0%   0    0 |python2              2741   17k 459B  0%|mysqld       212M|   0     0 |  15   31    0    3    0
Apr 01 22:33:35 ubuntu dstat.sh[2661]: 01-04 22:33:35|  5   1  44  51   0| 839M  182M  106M 2731M|3782B 2214B|   0   284k|   0  34.0 | 547   985 |1.90 1.57 1.41|  0 1.0   0|   0     0 |glance-manage        151892.5%   0    0 |python2              2741   17k 459B  0%|mysqld       212M|   0     0 |  15   31    0    3    0
Apr 01 22:33:36 ubuntu dstat.sh[2661]: 01-04 22:33:36|  5   2  34  56   2| 839M  182M  106M 2731M|3509B 2160B|   0   324k|   0  31.0 | 566   969 |1.90 1.57 1.41|  0 1.0   0|   0     0 |glance-manage        151894.0%2004B 177B|python2              2741   17k 459B0.5%|mysqld       212M|   0     0 |  15   31    0    3    0
Apr 01 22:33:37 ubuntu dstat.sh[2661]: 01-04 22:33:37|  8   3  45  45   0| 839M  182M  106M 2731M|4830B 2160B|   0   380k|   0  38.0 | 561  1066 |1.90 1.57 1.41|  0 1.0 2.0|   0     0 |mysqld               1941 5.0%   0    0 |python2              2741   17k 469B  0%|mysqld       212M|   0     0 |  15   31    0    3    0
Apr 01 22:33:38 ubuntu dstat.sh[2661]: 01-04 22:33:38|  5   1  46  48   0| 839M  182M  106M 2731M|6376B 1944B|   0   308k|   0  31.0 | 643  1078 |1.90 1.57 1.41|  0 1.0   0|   0     0 |glance-manage        151893.0%5252B 167B|python2              2741   17k 460B  0%|mysqld       212M|   0     0 |  15   31    0    3    0
Apr 01 22:33:39 ubuntu dstat.sh[2661]: 01-04 22:33:39| 10   5  44  40   2| 839M  182M  106M 2731M|6131B 2160B|   0   428k|   0  44.0 | 574  1063 |1.90 1.57 1.41|  0 1.0   0|   0     0 |mysqld               1941 9.0%   0    0 |python2              2741   17k 460B0.5%|mysqld       212M|   0     0 |  15   31    0    3    0
Apr 01 22:33:40 ubuntu dstat.sh[2661]: 01-04 22:33:40|  3   1  46  50   1| 839M  182M  106M 2731M|4913B 1944B|   0   216k|   0  21.0 | 451   856 |1.83 1.56 1.41|  0 1.0   0|   0     0 |glance-manage        151892.0%   0    0 |python2              2741   17k 470B  0%|mysqld       212M|   0     0 |  15   31    0    3    0
Apr 01 22:33:41 ubuntu dstat.sh[2661]: 01-04 22:33:41|  4   2  44  49   2| 839M  181M  106M 2731M|4062B 2160B|   0   360k|   0  50.0 | 461   852 |1.83 1.56 1.41|  0 1.0   0|   0     0 |conntrackd           165982.0%   0    0 |python2              2741   17k 469B  0%|mysqld       212M|   0     0 |  15   31    0    3    0
Apr 01 22:33:42 ubuntu dstat.sh[2661]: 01-04 22:33:42|  6   2  45  47   1| 839M  181M  106M 2731M|4408B 1944B|   0   476k|   0  42.0 | 594  1039 |1.83 1.56 1.41|  0 1.0   0|   0     0 |glance-manage        151893.0%1987B 335B|python2              2741   17k 469B0.5%|mysqld       212M|   0     0 |  15   31    0    3    0
