-- Logs begin at Wed 2020-04-01 01:10:47 UTC, end at Wed 2020-04-01 02:40:31 UTC. --
Apr 01 01:51:44 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 01:51:45 ubuntu dstat.sh[1374]: [286B blob data]
Apr 01 01:51:45 ubuntu dstat.sh[1374]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 01:55:54 ubuntu dstat.sh[1374]: 01-04 01:55:54| 47   5  48   0   1| 800M  246M  103M 2708M|3537B 2160B|   0     0 |   0     0 | 664   814 |1.36 1.54 1.38|1.0   0 1.0|   0     0 |openstack            7547  50%5726k  38k|openstack            7547 5726k  38k 50%|mysqld       205M|   0     0 |  16   29    0  177    0
Apr 01 01:55:55 ubuntu dstat.sh[1374]: 01-04 01:55:55| 46   6  43   3   2| 814M  232M  103M 2708M|3573B 1944B|   0   348k|   0  16.0 |1003  1760 |1.36 1.54 1.38|1.0   0   0|   0     0 |openstack            7547  30%3470k   0 |openstack            7547 3470k   0  30%|mysqld       205M|   0     0 |  16   31    0  175    0
Apr 01 01:55:56 ubuntu dstat.sh[1374]: 01-04 01:55:56| 45   7  47   0   1| 781M  265M  103M 2708M|4085B 2202B|   0     0 |   0     0 | 899  1605 |1.36 1.54 1.38|1.0   0  69|   0     0 |openstack            7622  30%3111k  38k|bash                 3662   11M  42k0.5%|mysqld       205M|   0     0 |  16   29    0  177    0
Apr 01 01:55:57 ubuntu dstat.sh[1374]: 01-04 01:55:57| 47   4  35  12   1| 806M  240M  103M 2708M|4086B 1944B|   0  1424k|   0  33.0 | 612   817 |1.36 1.54 1.38|1.0 2.0   0|   0     0 |openstack            7622  49%6426k   0 |openstack            7622 6426k   0  49%|mysqld       205M|   0     0 |  16   29    0  172    0
Apr 01 01:55:58 ubuntu dstat.sh[1374]: 01-04 01:55:58| 47   4  39   6   3| 813M  232M  103M 2708M|4870B 1944B|   0   948k|   0  78.0 |1060  1911 |1.65 1.60 1.40|1.0   0   0|   0     0 |openstack            7622  26%1714k   0 |openstack            7622 1714k   0  26%|mysqld       205M|   0     0 |  16   29    0  181    0
Apr 01 01:55:59 ubuntu dstat.sh[1374]: 01-04 01:55:59| 45   6  46   0   2| 792M  254M  103M 2708M|4081B 2160B|   0     0 |   0     0 | 637  1067 |1.65 1.60 1.40|1.0   0  22|   0     0 |openstack            7644  44%5971k  38k|bash                 3662   11M  42k0.5%|mysqld       205M|   0     0 |  16   29    0  181    0
Apr 01 01:56:00 ubuntu dstat.sh[1374]: 01-04 01:56:00| 48   3  47   1   1| 812M  234M  103M 2708M|3496B 1944B|   0    64k|   0  6.00 | 680   796 |1.65 1.60 1.40|1.0   0   0|   0     0 |openstack            7644  50%5269k   0 |openstack            7644 5269k   0  50%|mysqld       205M|   0     0 |  16   30    0  181    2
Apr 01 01:56:01 ubuntu dstat.sh[1374]: 01-04 01:56:01| 44   7  46   1   3| 777M  269M  103M 2708M|4747B 2160B|   0    40k|   0  3.00 |1291  2314 |1.65 1.60 1.40|2.0   0  44|   0     0 |openstack            7689  15%1997k   0 |bash                 3662   11M  38k  0%|mysqld       205M|   0     0 |  16   29    0  184    0
Apr 01 01:56:02 ubuntu dstat.sh[1374]: 01-04 01:56:02| 47   5  48   0   0| 801M  245M  103M 2708M|3148B 1944B|   0     0 |   0     0 | 648   798 |1.65 1.60 1.40|1.0   0 1.0|   0     0 |openstack            7689  50%5783k  38k|openstack            7689 5783k  38k 50%|mysqld       205M|   0     0 |  16   29    0  184    0
Apr 01 01:56:03 ubuntu dstat.sh[1374]: 01-04 01:56:03| 47   5  43   3   1| 815M  231M  103M 2708M|6030B 1944B|   0   216k|   0  17.0 | 955  1642 |1.68 1.61 1.40|1.0   0 2.0|   0     0 |openstack            7689  32%3470k   0 |openstack            7689 3470k   0  32%|mysqld       205M|   0     0 |  16   31    0  180    0
Apr 01 01:56:04 ubuntu dstat.sh[1374]: 01-04 01:56:04| 44   8  46   0   2| 780M  266M  103M 2708M|4075B 1944B|   0     0 |   0     0 | 982  1739 |1.68 1.61 1.40|1.0   0  69|   0     0 |openstack            7760  25%2949k  38k|bash                 3662   11M  42k0.5%|mysqld       205M|   0     0 |  16   29    0  184    0
Apr 01 01:56:05 ubuntu dstat.sh[1374]: 01-04 01:56:05| 49   3  47   1   0| 805M  241M  103M 2708M|4239B 2160B|   0    64k|   0  6.00 | 648   764 |1.68 1.61 1.40|1.0   0   0|   0     0 |openstack            7760  50%6356k   0 |openstack            7760 6356k   0  50%|mysqld       205M|   0     0 |  16   29    0  179    0
Apr 01 01:56:06 ubuntu dstat.sh[1374]: 01-04 01:56:06| 49   4  46   0   0| 767M  279M  103M 2708M|4517B 2160B|   0     0 |   0     0 | 937  1721 |1.68 1.61 1.40|2.0   0 6.0|   0     0 |uwsgi                3631 9.5%4986B  16k|python2              1510   45k 438B0.5%|mysqld       205M|   0     0 |  16   29    0  188    0
Apr 01 01:56:07 ubuntu dstat.sh[1374]: 01-04 01:56:07| 44   7  48   0   1| 794M  252M  103M 2708M|3896B 1890B|   0     0 |   0     0 | 735   941 |1.68 1.61 1.40|1.0   0  16|   0     0 |openstack            7782  47%6316k  38k|bash                 3662   11M  42k  0%|mysqld       205M|   0     0 |  16   29    0  185    0
Apr 01 01:56:08 ubuntu dstat.sh[1374]: 01-04 01:56:08| 47   4  48   0   1| 813M  233M  103M 2708M|4060B 2160B|   0    44k|   0  2.00 | 682   830 |1.62 1.60 1.40|1.0   0   0|   0     0 |openstack            7782  48%4926k   0 |openstack            7782 4926k   0  48%|mysqld       205M|   0     0 |  16   31    0  187    0
Apr 01 01:56:09 ubuntu dstat.sh[1374]: 01-04 01:56:09| 41   8  46   2   2| 777M  268M  103M 2709M|4235B 1998B|   0    60k|   0  3.00 | 866  1758 |1.62 1.60 1.40|1.0   0  44|   0     0 |openstack            7827  16%2054k   0 |bash                 3662   11M  38k  0%|mysqld       205M|   0     0 |  16   29    0  184    0
Apr 01 01:56:10 ubuntu dstat.sh[1374]: 01-04 01:56:10| 47   3  47   0   2| 800M  245M  103M 2709M|4581B 2160B|   0     0 |   0     0 | 625   876 |1.62 1.60 1.40|1.0   0 1.0|   0     0 |openstack            7827  49%5726k  38k|openstack            7827 5726k  38k 49%|mysqld       205M|   0     0 |  16   29    0  184    0
Apr 01 01:56:11 ubuntu dstat.sh[1374]: 01-04 01:56:11| 48   4  40   7   1| 814M  232M  103M 2709M|3634B 2160B|   0   200k|   0  15.0 | 781  1452 |1.62 1.60 1.40|1.0   0   0|   0     0 |openstack            7827  35%3470k   0 |openstack            7827 3470k   0  35%|mysqld       205M|   0     0 |  16   31    0  189    0
Apr 01 01:56:12 ubuntu dstat.sh[1374]: 01-04 01:56:12| 32  20  45   0   3| 773M  272M  103M 2709M|3690B 2038B|   0     0 |   0     0 |1252  2699 |1.62 1.60 1.40|1.0   0 224|   0     0 |openstack            8052 8.0%1344k   0 |bash                 3662   11M  52k3.0%|mysqld       205M|   0     0 |  16   29    0  185    0
Apr 01 01:56:13 ubuntu dstat.sh[1374]: 01-04 01:56:13| 47   6  46   2   1| 800M  245M  103M 2709M|3760B 1944B|   0   484k|   0  8.00 | 727   880 |1.65 1.60 1.40|1.0   0 3.0|   0     0 |openstack            8052  49%6436k  38k|openstack            8052 6436k  38k 49%|mysqld       205M|   0     0 |  16   29    0  185    0
Apr 01 01:56:14 ubuntu dstat.sh[1374]: 01-04 01:56:14| 48   5  47   0   1| 814M  231M  103M 2709M|5360B 2160B|   0     0 |   0     0 | 756  1163 |1.65 1.60 1.40|1.0   0   0|   0     0 |openstack            8052  39%3476k   0 |openstack            8052 3476k   0  39%|mysqld       205M|   0     0 |  16   31    0  189    0
Apr 01 01:56:15 ubuntu dstat.sh[1374]: 01-04 01:56:15| 26  16  42  16   1| 776M  269M  103M 2709M|4981B 1944B|   0   308k|   0  32.0 | 938  1897 |1.65 1.60 1.40|2.0   0 148|   0     0 |openstack            8203 6.5%1364k   0 |bash                 3662   11M  44k0.5%|mysqld       205M|   0     0 |  16   29    0  190    0
Apr 01 01:56:16 ubuntu dstat.sh[1374]: 01-04 01:56:16| 47   6  42   6   1| 802M  243M  103M 2709M|9672B 1944B|   0   120k|   0  12.0 | 694   760 |1.65 1.60 1.40|1.0   0 1.0|   0     0 |openstack            8203  50%6416k  38k|openstack            8203 6416k  38k 50%|mysqld       205M|   0     0 |  16   29    0  182    0
Apr 01 01:56:17 ubuntu dstat.sh[1374]: 01-04 01:56:17| 48   4  22  25   1| 815M  230M  103M 2709M|4702B 1944B|   0  4264k|   0  79.0 | 971  1654 |1.65 1.60 1.40|1.0 1.0   0|   0     0 |openstack            8203  37%3470k   0 |openstack            8203 3470k   0  37%|mysqld       205M|   0     0 |  16   31    0  188    0
Apr 01 01:56:18 ubuntu dstat.sh[1374]: 01-04 01:56:18| 48   4  45   0   2| 770M  275M  103M 2709M|3568B 2160B|   0  4096B|   0  1.00 |1194  2352 |1.84 1.64 1.42|1.0   0  21|   0     0 |uwsgi                3630  17%5969B  21k|bash                 3662   11M  43k  0%|mysqld       205M|   0     0 |  16   29    0  188    0
Apr 01 01:56:19 ubuntu dstat.sh[1374]: 01-04 01:56:19| 47   6  47   1   1| 799M  246M  103M 2709M|4257B 2160B|   0    64k|   0  6.00 | 629   743 |1.84 1.64 1.42|1.0   0 1.0|   0     0 |openstack            8225  51%6833k  38k|openstack            8225 6833k  38k 51%|mysqld       205M|   0     0 |  16   29    0  188    0
Apr 01 01:56:20 ubuntu dstat.sh[1374]: 01-04 01:56:20| 47   4  47   0   2| 812M  232M  103M 2709M|4787B 1998B|   0     0 |   0     0 | 753  1144 |1.84 1.64 1.42|1.0   0   0|   0     0 |openstack            8225  40%3462k   0 |openstack            8225 3462k   0  40%|mysqld       205M|   0     0 |  16   31    0  192    0
Apr 01 01:56:21 ubuntu dstat.sh[1374]: 01-04 01:56:21| 44   8  46   0   2| 813M  232M  103M 2709M|5436B 2106B|   0    44k|   0  3.00 |1245  2671 |1.84 1.64 1.42|1.0 1.0   0|   0     0 |uwsgi                3630  20%5995B  19k|python2              1510   47k 461B0.5%|mysqld       205M|   0     0 |  16   31    0  200    0
Apr 01 01:56:22 ubuntu dstat.sh[1374]: 01-04 01:56:22| 43  11  36  10   1| 789M  255M  103M 2709M|4158B 2160B|   0   108k|   0  9.00 | 787  1298 |1.84 1.64 1.42|1.0   0  72|   0     0 |openstack            8297  34%4826k  38k|bash                 3662   11M  38k  0%|mysqld       205M|   0     0 |  16   29    0  193    0
Apr 01 01:56:23 ubuntu dstat.sh[1374]: 01-04 01:56:23| 47   5  42   5   1| 810M  234M  103M 2709M|4667B 1836B|   0   336k|   0  16.0 | 636   847 |1.86 1.65 1.42|2.0   0 2.0|   0     0 |openstack            8297  50%5686k   0 |openstack            8297 5686k   0  50%|mysqld       205M|   0     0 |  16   29    0  193    0
Apr 01 01:56:24 ubuntu dstat.sh[1374]: 01-04 01:56:24| 48   4  47   0   2| 815M  229M  103M 2709M|5829B 2052B|   0     0 |   0     0 |1241  2608 |1.86 1.65 1.42|1.0   0   0|   0     0 |uwsgi                3630  19%6045B  20k|openstack            8297  738k   0  12%|mysqld       205M|   0     0 |  16   31    0  196    0
Apr 01 01:56:25 ubuntu dstat.sh[1374]: 01-04 01:56:25| 36  14  43   0   6| 773M  271M  103M 2709M|4753B 2160B|   0     0 |   0     0 |1291  2778 |1.86 1.65 1.42|1.0   0 151|   0     0 |openstack            8451 8.0%1364k   0 |bash                 3662   11M  49k2.0%|mysqld       205M|   0     0 |  16   29    0  200    0
Apr 01 01:56:26 ubuntu dstat.sh[1374]: 01-04 01:56:26| 47   5  47   1   1| 800M  244M  103M 2709M|3675B 1944B|   0    72k|   0  6.00 | 669   859 |1.86 1.65 1.42|1.0   0 1.0|   0     0 |openstack            8451  50%6416k  38k|openstack            8451 6416k  38k 50%|mysqld       205M|   0     0 |  16   29    0  199    0
Apr 01 01:56:27 ubuntu dstat.sh[1374]: 01-04 01:56:27| 49   4  47   0   1| 814M  231M  103M 2709M|4538B 2160B|   0     0 |   0     0 | 773  1462 |1.86 1.65 1.42|1.0   0   0|   0     0 |openstack            8451  36%3476k   0 |openstack            8451 3476k   0  36%|mysqld       205M|   0     0 |  16   31    0  204    0
Apr 01 01:56:28 ubuntu dstat.sh[1374]: 01-04 01:56:28| 37  15  37  10   1| 780M  264M  103M 2709M|  11k 2160B|   0   204k|   0  25.0 |1074  1818 |1.87 1.66 1.43|1.0 1.0 148|   0     0 |openstack            8600  24%2607k   0 |bash                 3662   11M  44k  0%|mysqld       205M|   0     0 |  16   29    0  197    0
Apr 01 01:56:29 ubuntu dstat.sh[1374]: 01-04 01:56:29| 48   3   0  46   1| 805M  239M  103M 2709M|  15k 2160B|   0  2788k|   0   107 | 873   922 |1.87 1.66 1.43|1.0 2.0 1.0|   0     0 |openstack            8600  49%6325k  38k|openstack            8600 6325k  38k 49%|mysqld       205M|   0     0 |  16   29    0  197    0
Apr 01 01:56:30 ubuntu dstat.sh[1374]: 01-04 01:56:30| 49   3  46   0   1| 815M  229M  103M 2710M|5705B 1944B|   0    80k|   0  5.00 |1130  2198 |1.87 1.66 1.43|1.0   0   0|   0     0 |openstack            8600  23%2318k   0 |openstack            8600 2318k   0  23%|mysqld       205M|   0     0 |  16   31    0  200    0
Apr 01 01:56:31 ubuntu dstat.sh[1374]: 01-04 01:56:31| 47   6  45   0   1| 776M  268M  103M 2710M|3909B 2160B|   0     0 |   0     0 |1103  2216 |1.87 1.66 1.43|1.0   0  21|   0     0 |openstack            8622  15%2053k   0 |bash                 3662   11M  43k0.5%|mysqld       205M|   0     0 |  16   29    0  207    0
Apr 01 01:56:32 ubuntu dstat.sh[1374]: 01-04 01:56:32| 48   4  48   0   1| 800M  244M  103M 2710M|5747B 2160B|   0     0 |   0     0 | 688   756 |1.87 1.66 1.43|1.0   0 1.0|   0     0 |openstack            8622  50%5727k  38k|openstack            8622 5727k  38k 50%|mysqld       205M|   0     0 |  16   29    0  202    0
Apr 01 01:56:33 ubuntu dstat.sh[1374]: 01-04 01:56:33| 48   6  35  11   0| 813M  230M  103M 2710M|5561B 2202B|   0    68k|   0  6.00 | 907  1798 |1.88 1.66 1.43|1.0   0 2.0|   0     0 |openstack            8622  33%3462k   0 |openstack            8622 3462k   0  33%|mysqld       205M|   0     0 |  16   31    0  209    0
Apr 01 01:56:34 ubuntu dstat.sh[1374]: 01-04 01:56:34| 45   8  43   2   2| 774M  270M  103M 2710M|3868B 1944B|   0    44k|   0  3.00 |1212  2682 |1.88 1.66 1.43|1.0   0  71|   0     0 |uwsgi                3630  16%3736B  15k|bash                 3662   11M  38k  0%|mysqld       205M|   0     0 |  16   29    0  211    0
Apr 01 01:56:35 ubuntu dstat.sh[1374]: 01-04 01:56:35| 46   6  47   0   1| 802M  242M  103M 2710M|6083B 2160B|   0    12k|   0  2.00 | 696   822 |1.88 1.66 1.43|1.0   0 1.0|   0     0 |openstack            8696  50%6831k  38k|openstack            8696 6831k  38k 50%|mysqld       205M|   0     0 |  16   29    0  211    0
Apr 01 01:56:36 ubuntu dstat.sh[1374]: 01-04 01:56:36| 48   4  41   6   2| 816M  228M  103M 2710M|7056B 1944B|   0   208k|   0  15.0 | 798  1249 |1.88 1.66 1.43|1.0   0   0|   0     0 |openstack            8696  40%3470k   0 |openstack            8696 3470k   0  40%|mysqld       205M|   0     0 |  16   31    0  210    0
Apr 01 01:56:37 ubuntu dstat.sh[1374]: 01-04 01:56:37| 47   4  46   0   3| 816M  228M  103M 2710M|5555B 2160B|   0     0 |   0     0 |1370  3036 |1.88 1.66 1.43|1.0   0   0|   0     0 |uwsgi                3631  20%7110B  25k|python2              1510   50k 439B0.5%|mysqld       205M|   0     0 |  16   29    0  222    0
Apr 01 01:56:38 ubuntu dstat.sh[1374]: 01-04 01:56:38| 35  19  43   0   3| 783M  261M  103M 2710M|4383B 1944B|   0     0 |   0     0 |1024  2076 |1.89 1.67 1.43|1.0   0 185|   0     0 |openstack            8881  30%3111k  38k|bash                 3662   11M  49k0.5%|mysqld       205M|   0     0 |  16   29    0  214    0
Apr 01 01:56:39 ubuntu dstat.sh[1374]: 01-04 01:56:39| 44   4  41   3   7| 804M  240M  103M 2710M|6038B 2106B|   0    68k|   0  6.00 | 764  1024 |1.89 1.67 1.43|1.0   0   0|   0     0 |openstack            8881  49%5519k   0 |openstack            8881 5519k   0  49%|mysqld       205M|   0     0 |  16   29    0  214    0
Apr 01 01:56:40 ubuntu dstat.sh[1374]: 01-04 01:56:40| 46   4  45   0   4| 815M  228M  103M 2710M|5552B 1998B|   0    88k|   0  2.00 |1072  1996 |1.89 1.67 1.43|1.0   0   0|   0     0 |openstack            8881  26%2621k   0 |openstack            8881 2621k   0  26%|mysqld       205M|   0     0 |  16   31    0  213    0
Apr 01 01:56:41 ubuntu dstat.sh[1374]: 01-04 01:56:41| 45   6  46   0   2| 776M  267M  103M 2710M|5153B 2160B|   0     0 |   0     0 |1165  2314 |1.89 1.67 1.43|1.0   0  21|   0     0 |uwsgi                3630  13%3671B  13k|bash                 3662   11M  43k0.5%|mysqld       205M|   0     0 |  16   29    0  220    0
Apr 01 01:56:42 ubuntu dstat.sh[1374]: 01-04 01:56:42| 46   5  46   0   3| 800M  244M  103M 2710M|6469B 2160B|   0     0 |   0     0 | 679   797 |1.89 1.67 1.43|1.0   0 1.0|   0     0 |openstack            8903  50%5831k  38k|openstack            8903 5831k  38k 50%|mysqld       205M|   0     0 |  16   29    0  214    0
Apr 01 01:56:43 ubuntu dstat.sh[1374]: 01-04 01:56:43| 47   5  47   0   1| 814M  230M  103M 2710M|3517B 1944B|   0     0 |   0     0 | 912  1729 |1.90 1.67 1.44|1.0   0 2.0|   0     0 |openstack            8903  33%3462k   0 |openstack            8903 3462k   0  33%|mysqld       205M|   0     0 |  16   31    0  221    0
Apr 01 01:56:44 ubuntu dstat.sh[1374]: 01-04 01:56:44| 38   4  43  14   1| 767M  276M  103M 2710M|4632B 2160B|   0    80k|   0  5.00 |1092  2220 |1.90 1.67 1.44|4.0   0 9.0|   0     0 |uwsgi                3630  14%4879B  16k|bash                 3662   11M  38k  0%|mysqld       205M|   0     0 |  16   29    0  225    0
Apr 01 01:56:45 ubuntu dstat.sh[1374]: 01-04 01:56:45| 45   9  46   0   1| 796M  248M  103M 2711M|4524B 2160B|   0   560k|   0  4.00 | 755  1203 |1.90 1.67 1.44|1.0   0  63|   0     0 |openstack            8977  45%6049k  38k|openstack            8977 6049k  38k 45%|mysqld       205M|   0     0 |  16   29    0  225    0
Apr 01 01:56:46 ubuntu dstat.sh[1374]: 01-04 01:56:46| 48   4  39   8   1| 815M  228M  103M 2711M|6633B 1944B|   0   228k|   0  15.0 | 662   820 |1.90 1.67 1.44|1.0   0   0|   0     0 |openstack            8977  48%5199k   0 |openstack            8977 5199k   0  48%|mysqld       205M|   0     0 |  16   31    0  218    0
Apr 01 01:56:47 ubuntu dstat.sh[1374]: 01-04 01:56:47| 51   3  45   0   0| 816M  227M  103M 2711M|4345B 2160B|   0     0 |   0     0 |1423  2790 |1.90 1.67 1.44|2.0   0   0|   0     0 |uwsgi                3630  23%7149B  27k|python2              1510   52k 433B  0%|mysqld       205M|   0     0 |  16   31    0  231    0
Apr 01 01:56:48 ubuntu dstat.sh[1374]: 01-04 01:56:48| 41  12  47   0   1| 783M  260M  103M 2711M|3296B 2160B|   0     0 |   0     0 | 977  1692 |1.91 1.68 1.44|1.0   0 101|   0     0 |openstack            9078  29%3654k  38k|bash                 3662   11M  46k0.5%|mysqld       205M|   0     0 |  16   29    0  223    0
Apr 01 01:56:49 ubuntu dstat.sh[1374]: 01-04 01:56:49| 48   5  46   3   0| 808M  235M  103M 2711M|4653B 1986B|   0    68k|   0  6.00 | 660   774 |1.91 1.68 1.44|3.0   0   0|   0     0 |openstack            9078  50%6392k   0 |openstack            9078 6392k   0  50%|mysqld       205M|   0     0 |  16   29    0  223    0
Apr 01 01:56:50 ubuntu dstat.sh[1374]: 01-04 01:56:50| 45   8  46   0   1| 775M  268M  103M 2711M|6092B 2160B|   0    48k|   0  3.00 | 952  1716 |1.91 1.68 1.44|1.0   0  51|   0     0 |uwsgi                3631 7.5%  44k  12k|bash                 9035   11M  41k0.5%|mysqld       205M|   0     0 |  16   29    0  221    0
Apr 01 01:56:51 ubuntu dstat.sh[1374]: 01-04 01:56:51| 45   6  48   0   1| 800M  243M  103M 2711M|6408B 2160B|   0     0 |   0     0 | 672   796 |1.91 1.68 1.44|1.0   0 1.0|   0     0 |openstack            9130  49%6416k  38k|openstack            9130 6416k  38k 49%|mysqld       205M|   0     0 |  16   29    0  221    0
Apr 01 01:56:52 ubuntu dstat.sh[1374]: 01-04 01:56:52| 47   4  48   0   1| 815M  228M  103M 2711M|3815B 1944B|   0     0 |   0     0 | 712  1048 |1.91 1.68 1.44|1.0 1.0   0|   0     0 |openstack            9130  41%3472k   0 |openstack            9130 3472k   0  41%|mysqld       205M|   0     0 |  16   31    0  223    0
Apr 01 01:56:53 ubuntu dstat.sh[1374]: 01-04 01:56:53| 39  15  44   1   1| 786M  257M  103M 2711M|4052B 2160B|   0    92k|   0  9.00 | 899  1545 |1.91 1.68 1.44|2.0   0  84|   0     0 |openstack            9212  30%4008k  38k|bash                 3662   22M  82k0.5%|mysqld       205M|   0     0 |  16   29    0  224    0
Apr 01 01:56:54 ubuntu dstat.sh[1374]: 01-04 01:56:54| 47   5  37  12   1| 810M  233M  103M 2711M|4283B 2160B|   0   372k|   0  20.0 | 618   793 |1.91 1.68 1.44|1.0   0   0|   0     0 |openstack            9212  50%6156k   0 |openstack            9212 6156k   0  50%|mysqld       205M|   0     0 |  16   29    0  224    0
Apr 01 01:56:55 ubuntu dstat.sh[1374]: 01-04 01:56:55| 45  10  45   0   1| 770M  272M  103M 2711M|3685B 1998B|   0     0 |   0     0 |1013  2043 |1.91 1.68 1.44|1.0   0  64|   0     0 |uwsgi                3631 9.5%4707B  16k|bash                 9156   11M  41k  0%|mysqld       205M|   0     0 |  16   29    0  224    0
